,Category,Rating,reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres,Current_Ver,Ver_Mon,Ver_Year,And_1st_Ver,And_Last_Ver
9761,FAMILY,3.8,515.0,85.0,100000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,7,7.0,2018.0,4.0,11.0
9762,FAMILY,3.9,2510.0,48.0,500000.0,0.0,0.0,Everyone 10+,Educational,Educational,Educational,2.1,7.0,2018.0,4.0,11.0
9763,FAMILY,4.0,1130.0,77.0,100000.0,0.0,0.0,Teen,Educational,Educational,Educational,1.4,5.0,2018.0,4.0,11.0
9764,FAMILY,3.1,4798.0,30.0,500000.0,0.0,0.0,Teen,Casual,Casual,Casual,1.9,6.0,2018.0,4.0,11.0
9765,PRODUCTIVITY,5.0,3.0,28.0,10.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,0.1.7,12.0,2016.0,4.0,11.0
9766,FAMILY,3.5,246.0,35.0,50000.0,0.0,0.0,Teen,Casual,Casual,Casual,1.0,9.0,2016.0,2.0,11.0
9767,FINANCE,4.1,54.0,5.8,5000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.5,3.0,2018.0,4.0,11.0
9768,FAMILY,4.5,51.0,39.0,5000.0,0.0,0.0,Everyone,Casual,Casual,Casual,2.1,4.0,2018.0,4.0,11.0
9769,FAMILY,4.7,7.0,25.0,1000.0,0.0,0.0,Teen,Casual,Casual,Casual,1.0,4.0,2018.0,4.0,11.0
9770,FAMILY,4.1,120.0,32.0,10000.0,0.0,0.0,Everyone,Casual,Casual,Casual,2.0,3.0,2018.0,4.0,11.0
9771,MEDICAL,0.0,0.0,8.9,500.0,0.0,0.0,Everyone,Medical,Medical,Medical,36,4.0,2018.0,4.0,11.0
9772,FAMILY,3.9,1909.0,84.0,100000.0,0.0,0.0,Teen,Educational,Educational,Educational,2.1,6.0,2018.0,4.0,11.0
9773,FAMILY,4.0,286.0,60.0,100000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,4.0,6.0,2018.0,4.0,11.0
9774,MEDICAL,4.3,6.0,5.3,1000.0,0.0,0.0,Everyone,Medical,Medical,Medical,1.4,3.0,2017.0,2.0,11.0
9775,FAMILY,3.1,269.0,39.0,50000.0,0.0,0.0,Teen,Educational,Educational,Educational,1.0,6.0,2017.0,4.0,11.0
9776,BOOKS_AND_REFERENCE,0.0,9.0,20.0,1000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.1,3.0,2018.0,4.0,11.0
9777,MEDICAL,4.2,19.0,20.0,1000.0,0.0,0.0,Everyone 10+,Medical,Medical,Medical,1.8.3,9.0,2017.0,4.0,11.0
9778,FAMILY,4.1,58104.0,17.0,5000000.0,0.0,0.0,Teen,Entertainment,Entertainment,Entertainment,4.18.1,7.0,2018.0,4.0,11.0
9779,FAMILY,4.4,175509.0,37.0,10000000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,1.0.0,8.0,2018.0,11.0,11.0
9780,TRAVEL_AND_LOCAL,3.2,58.0,18.0,5000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,1.1,2.0,2017.0,1.0,11.0
9781,MEDICAL,0.0,1.0,42.0,500.0,0.0,0.0,Everyone,Medical,Medical,Medical,1.2,10.0,2017.0,4.0,11.0
9782,FAMILY,3.3,10449.0,29.0,1000000.0,0.0,0.0,Teen,Educational,Educational,Educational,1.7,12.0,2016.0,2.0,11.0
9783,COMMUNICATION,4.3,230564.0,37.0,10000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,7.0,2018.0,11.0,11.0
9784,PRODUCTIVITY,4.7,81614.0,6.6,500000.0,1.0,2.99,Everyone,Productivity,Productivity,Productivity,Pro 1.1.4.1,7.0,2018.0,4.0,11.0
9785,BUSINESS,4.3,171771.0,3.2,10000000.0,0.0,0.0,Everyone,Business,Business,Business,2.0.6.4,1.0,2018.0,2.0,11.0
9786,VIDEO_PLAYERS,4.2,1236.0,33.0,100000.0,0.0,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors,1.1,7.0,2013.0,2.0,11.0
9787,PRODUCTIVITY,4.7,5867.0,4.4,100000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.2.9,10.0,2017.0,4.0,11.0
9788,TOOLS,4.3,32207.0,3.4,1000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.1.8.2,8.0,2017.0,2.0,11.0
9789,LIBRARIES_AND_DEMO,4.2,23859.0,860.0,1000000.0,0.0,0.0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo,1.0,10.0,2014.0,4.0,11.0
9790,PRODUCTIVITY,4.2,14428.0,1.2,1000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,2.0.3,12.0,2015.0,2.0,11.0
9791,PRODUCTIVITY,4.2,4737.0,1.7,500000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,2.0.3,11.0,2015.0,2.0,11.0
9792,TOOLS,4.1,278.0,2.8,100000.0,0.0,0.0,Everyone,Tools,Tools,Tools,3.1.5,7.0,2018.0,4.0,11.0
9793,TOOLS,4.2,7851.0,364.0,1000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,2.0.7,8.0,2017.0,4.0,11.0
9794,TOOLS,4.3,20865.0,2.2,1000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,2.0.3,10.0,2015.0,2.0,11.0
9795,PERSONALIZATION,4.4,77609.0,1.9,1000000.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,1.14,4.0,2015.0,1.0,11.0
9796,TOOLS,4.3,11449.0,1.7,500000.0,0.0,0.0,Everyone,Tools,Tools,Tools,2.0.4,2.0,2016.0,2.0,11.0
9797,TOOLS,3.5,11.0,3.0,1000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.2,3.0,2018.0,4.0,11.0
9798,TOOLS,4.3,940.0,387.0,100000.0,0.0,0.0,Everyone,Tools,Tools,Tools,2.0.7,8.0,2017.0,4.0,11.0
9799,VIDEO_PLAYERS,1.8,26.0,2.7,5000.0,0.0,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors,1.0,9.0,2016.0,4.0,11.0
9800,TOOLS,4.2,513.0,2.0,50000.0,0.0,0.0,Everyone,Tools,Tools,Tools,5.0.5,5.0,2018.0,4.0,11.0
9801,TOOLS,4.2,24.0,5.0,1000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.1.6,12.0,2017.0,4.0,11.0
9802,TOOLS,4.6,78.0,375.0,10000.0,0.0,0.0,Everyone,Tools,Tools,Tools,0.6,4.0,2018.0,4.0,11.0
9803,VIDEO_PLAYERS,4.0,944.0,11.0,50000.0,0.0,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors,4.2.1,10.0,2017.0,4.0,11.0
9804,TOOLS,4.3,249.0,626.0,10000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.4,8.0,2013.0,1.0,11.0
9805,TOOLS,5.0,19.0,11.0,500.0,0.0,0.0,Everyone,Tools,Tools,Tools,3.4.7.2.16,3.0,2018.0,4.0,11.0
9806,TOOLS,3.8,24.0,2.9,5000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.1,3.0,2018.0,4.0,11.0
9807,TOOLS,4.3,3509.0,6.5,1000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.612919,10.0,2015.0,5.0,11.0
9808,TOOLS,3.0,4.0,2.0,1000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0,3.0,2016.0,2.0,11.0
9809,PRODUCTIVITY,5.0,1.0,4.2,100.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0,5.0,2018.0,4.0,11.0
9810,BUSINESS,4.7,10.0,37.0,100.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,4.0,2017.0,4.0,11.0
9811,FAMILY,4.6,380.0,6.7,10000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,1.0,3.0,2014.0,4.0,11.0
9812,TOOLS,4.4,669901.0,37.0,50000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.0,8.0,2018.0,11.0,11.0
9813,FAMILY,4.7,7252.0,9.2,500000.0,0.0,0.0,Everyone,Education,Education,Education,3.3.1-build-02-08-2018-19-release,8.0,2018.0,4.0,11.0
9814,BUSINESS,5.0,3.0,4.7,100.0,0.0,0.0,Everyone,Business,Business,Business,1.2,5.0,2018.0,4.0,11.0
9815,TOOLS,4.8,337532.0,15.0,10000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,V1-180703,7.0,2018.0,4.0,11.0
9816,PRODUCTIVITY,3.0,460.0,161.0,50000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.5.9,1.0,2016.0,4.0,11.0
9817,FAMILY,4.6,584070.0,24.0,5000000.0,0.0,0.0,Everyone 10+,Strategy,Strategy,Strategy,1.4.1,7.0,2018.0,4.0,11.0
9818,FOOD_AND_DRINK,4.6,438.0,1.7,10000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.2.3,8.0,2017.0,3.0,11.0
9819,COMMUNICATION,0.0,6.0,2.7,500.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0,7.0,2016.0,1.0,11.0
9820,TOOLS,4.1,38679.0,5.9,10000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,v3.7.93,2.0,2018.0,5.0,11.0
9821,FAMILY,4.6,1553.0,9.2,100000.0,0.0,0.0,Everyone,Education,Education,Education,3.3.1-build-02-08-2018-19-release,8.0,2018.0,4.0,11.0
9822,FAMILY,4.5,1303.0,13.0,100000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,1.7.2,7.0,2018.0,4.0,11.0
9823,NEWS_AND_MAGAZINES,4.3,93708.0,37.0,5000000.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,1.0.0,7.0,2018.0,11.0,11.0
9824,FINANCE,4.2,24980.0,9.2,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,2.1.3,7.0,2018.0,4.0,11.0
9825,FAMILY,3.9,61230.0,37.0,10000000.0,0.0,0.0,Teen,Entertainment,Entertainment,Entertainment,1.0.0,7.0,2018.0,11.0,11.0
9826,NEWS_AND_MAGAZINES,4.7,273.0,6.3,10000.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,2.9.0,8.0,2018.0,4.0,11.0
9827,NEWS_AND_MAGAZINES,4.9,58.0,3.8,500.0,1.0,2.99,Everyone,News & Magazines,News & Magazines,News & Magazines,1.1.1,5.0,2018.0,5.0,11.0
9828,NEWS_AND_MAGAZINES,4.3,39.0,4.2,5000.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,1.0.4,4.0,2018.0,4.0,11.0
9829,BOOKS_AND_REFERENCE,4.4,1877.0,5.7,100000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.4.1,3.0,2017.0,4.0,11.0
9830,FAMILY,3.6,569.0,18.0,100000.0,0.0,0.0,Everyone,Educational;Education,Educational,Education,1.2,6.0,2014.0,2.0,11.0
9831,FAMILY,4.6,302.0,9.9,100000.0,0.0,0.0,Everyone,Education,Education,Education,1.0,1.0,2018.0,4.0,11.0
9832,TRAVEL_AND_LOCAL,4.5,932870.0,37.0,50000000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,8.3.3-Google,7.0,2018.0,4.0,11.0
9833,FOOD_AND_DRINK,0.0,95.0,12.0,50000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.0.1,1.0,2018.0,2.0,11.0
9834,FAMILY,3.9,859.0,5.3,100000.0,0.0,0.0,Teen,Entertainment,Entertainment,Entertainment,0.0.2,2.0,2017.0,4.0,11.0
9835,FAMILY,4.3,979.0,9.9,100000.0,0.0,0.0,Everyone,Education,Education,Education,2.0,7.0,2018.0,4.0,11.0
9836,SOCIAL,4.8,3782.0,63.0,50000.0,0.0,0.0,Teen,Social,Social,Social,1.8.19106,7.0,2018.0,4.0,11.0
9837,FAMILY,3.7,24137.0,37.0,5000000.0,0.0,0.0,Everyone,Education,Education,Education,1.0.0,6.0,2018.0,11.0,11.0
9838,FINANCE,4.4,281635.0,37.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,8.0,2018.0,11.0,11.0
9839,FINANCE,4.2,24666.0,37.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,7.0,2018.0,11.0,11.0
9840,TRAVEL_AND_LOCAL,4.3,2339098.0,37.0,100000000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,9.2.17.13,6.0,2018.0,4.0,11.0
9841,SHOPPING,4.6,1371082.0,37.0,50000000.0,0.0,0.0,Teen,Shopping,Shopping,Shopping,1.0.0,8.0,2018.0,11.0,11.0
9842,PHOTOGRAPHY,4.5,1536512.0,37.0,50000000.0,0.0,0.0,Everyone,Photography,Photography,Photography,1.0.0,7.0,2018.0,11.0,11.0
9843,NEWS_AND_MAGAZINES,3.9,878065.0,13.0,1000000000.0,0.0,0.0,Teen,News & Magazines,News & Magazines,News & Magazines,5.2.0,8.0,2018.0,4.0,11.0
9844,FAMILY,4.3,398746.0,37.0,10000000.0,0.0,0.0,Everyone 10+,Strategy,Strategy,Strategy,1.0.0,8.0,2018.0,4.0,11.0
9845,FAMILY,4.4,70883.0,31.0,1000000.0,0.0,0.0,Everyone,Puzzle;Creativity,Puzzle,Creativity,1.7.6,8.0,2018.0,4.0,11.0
9846,SOCIAL,4.0,163679.0,37.0,5000000.0,0.0,0.0,Mature 17+,Social,Social,Social,1.0.0,8.0,2018.0,11.0,11.0
9847,FAMILY,4.7,1719.0,37.0,50000.0,1.0,4.99,Teen,Education,Education,Education,1.0.0,5.0,2018.0,11.0,11.0
9848,PRODUCTIVITY,4.3,201718.0,35.0,10000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,4.6.15,7.0,2018.0,4.0,11.0
9849,GAME,4.5,49971.0,61.0,5000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.3.1,8.0,2017.0,4.0,11.0
9850,PHOTOGRAPHY,4.2,1260143.0,37.0,50000000.0,0.0,0.0,Everyone,Photography,Photography,Photography,1.0.0,7.0,2018.0,11.0,11.0
9851,NEWS_AND_MAGAZINES,4.2,522205.0,37.0,10000000.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,1.0.0,8.0,2018.0,11.0,11.0
9852,SOCIAL,4.8,1264084.0,62.0,10000000.0,0.0,0.0,Teen,Social,Social,Social,1.8.19179,8.0,2018.0,4.0,11.0
9853,HEALTH_AND_FITNESS,4.6,251618.0,93.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,5.14.0,7.0,2018.0,5.0,11.0
9854,FAMILY,4.5,174215.0,93.0,10000000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,2.5.2,8.0,2018.0,4.0,11.0
9855,COMMUNICATION,4.0,122512.0,79.0,10000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,0.1.100944346,9.0,2015.0,4.0,11.0
9856,HEALTH_AND_FITNESS,4.2,112384.0,5.0,5000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,2.1.0,2.0,2018.0,4.0,11.0
9857,TOOLS,4.1,108169.0,37.0,10000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.0,6.0,2018.0,11.0,11.0
9858,TRAVEL_AND_LOCAL,4.7,193364.0,33.0,5000000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,17.4.1,6.0,2018.0,4.0,11.0
9859,FAMILY,4.2,1260903.0,8.7,50000000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,3.4.8,8.0,2018.0,4.0,11.0
9860,HEALTH_AND_FITNESS,4.6,95201.0,61.0,5000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,2.4.1,7.0,2018.0,4.0,11.0
9861,PHOTOGRAPHY,4.5,223941.0,37.0,10000000.0,0.0,0.0,Everyone,Photography,Photography,Photography,1.0.0,8.0,2018.0,11.0,11.0
9862,FINANCE,3.9,460.0,6.1,100000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.6,7.0,2018.0,4.0,11.0
9863,FAMILY,3.6,688.0,26.0,50000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,1.2,9.0,2016.0,4.0,11.0
9864,BOOKS_AND_REFERENCE,4.6,33.0,37.0,1000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0.3,1.0,2017.0,4.0,11.0
9865,COMMUNICATION,0.0,7.0,19.0,1000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.3.0,7.0,2018.0,4.0,11.0
9866,PERSONALIZATION,3.4,730.0,2.3,100000.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,1.95,11.0,2013.0,2.0,11.0
9867,TRAVEL_AND_LOCAL,4.2,556.0,4.4,50000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,1.95,7.0,2018.0,4.0,11.0
9868,TRAVEL_AND_LOCAL,3.4,39.0,32.0,1000.0,1.0,2.56,Everyone,Travel & Local,Travel & Local,Travel & Local,1.3.1,7.0,2013.0,2.0,11.0
9869,PRODUCTIVITY,3.6,47.0,879.0,5000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,9.0,12.0,2017.0,4.0,11.0
9870,PERSONALIZATION,4.2,36.0,5.3,1000.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,2.0,12.0,2016.0,2.0,11.0
9871,BOOKS_AND_REFERENCE,3.5,29.0,17.0,1000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.0,7.0,2016.0,4.0,11.0
9872,PERSONALIZATION,4.3,88.0,4.2,1000.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,7.0,1.0,2018.0,4.0,11.0
9873,PERSONALIZATION,0.0,3.0,5.3,100.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,1.1,8.0,2016.0,4.0,11.0
9874,COMMUNICATION,3.9,33.0,3.4,5000.0,0.0,0.0,Everyone,Communication,Communication,Communication,2.3.0,1.0,2017.0,4.0,11.0
9875,PERSONALIZATION,4.3,444.0,12.0,10000.0,1.0,0.99,Everyone,Personalization,Personalization,Personalization,1.95,11.0,2013.0,2.0,11.0
9876,BUSINESS,3.6,60.0,1.8,10000.0,0.0,0.0,Everyone,Business,Business,Business,1.5.1,6.0,2018.0,4.0,11.0
9877,FAMILY,0.0,27.0,12.0,1000.0,0.0,0.0,Everyone,Education,Education,Education,1.0,7.0,2016.0,4.0,11.0
9878,TRAVEL_AND_LOCAL,3.9,442.0,2.5,50000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,1.1.3,1.0,2018.0,4.0,11.0
9879,FINANCE,4.3,70.0,3.9,10000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.3,5.0,2018.0,4.0,11.0
9880,PRODUCTIVITY,3.7,87.0,2.0,10000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,37.0,4.0,2018.0,4.0,11.0
9881,FAMILY,0.0,8.0,7.2,100.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,1.1.1,3.0,2018.0,4.0,11.0
9882,FAMILY,3.8,4.0,13.0,100.0,0.0,0.0,Everyone,Education,Education,Education,3.2.1,5.0,2017.0,4.0,11.0
9883,GAME,0.0,7.0,20.0,50.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.0.|,12.0,2017.0,2.0,11.0
9884,GAME,4.1,13.0,16.0,500.0,0.0,0.0,Everyone,Trivia,Trivia,Trivia,1.5,3.0,2016.0,2.0,11.0
9885,TRAVEL_AND_LOCAL,4.1,1865.0,22.0,100000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,10.7.1388,6.0,2018.0,4.0,11.0
9886,BUSINESS,4.7,68.0,3.5,10000.0,0.0,0.0,Everyone,Business,Business,Business,1.1.10,5.0,2017.0,4.0,11.0
9887,GAME,4.1,66894.0,37.0,1000000.0,0.0,0.0,Everyone 10+,Racing,Racing,Racing,1.0.0,7.0,2018.0,11.0,11.0
9888,PERSONALIZATION,0.0,19.0,2.3,1000.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,1.0,6.0,2016.0,2.0,11.0
9889,FAMILY,1.9,141.0,65.0,1000.0,0.0,0.0,Everyone,Educational,Educational,Educational,1.8.2,3.0,2018.0,4.0,11.0
9890,SOCIAL,3.6,9.0,21.0,1000.0,0.0,0.0,Teen,Social,Social,Social,1.2.0,7.0,2018.0,4.0,11.0
9891,COMMUNICATION,3.8,19.0,21.0,500.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.1.0,4.0,2018.0,4.0,11.0
9892,LIBRARIES_AND_DEMO,0.0,3.0,20.0,500.0,0.0,0.0,Everyone,Libraries & Demo,Libraries & Demo,Libraries & Demo,1.0.0,6.0,2016.0,4.0,11.0
9893,NEWS_AND_MAGAZINES,4.5,67.0,12.0,1000.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,1.8,6.0,2018.0,4.0,11.0
9894,BUSINESS,2.7,358.0,2.0,50000.0,0.0,0.0,Everyone,Business,Business,Business,1.4.1,9.0,2017.0,2.0,11.0
9895,BUSINESS,0.0,10.0,2.7,1000.0,0.0,0.0,Everyone,Business,Business,Business,2.6,7.0,2016.0,4.0,11.0
9896,FAMILY,4.5,13.0,13.0,1000.0,0.0,0.0,Everyone,Education,Education,Education,1.0.6,11.0,2017.0,4.0,11.0
9897,GAME,0.0,11.0,7.0,100.0,0.0,0.0,Everyone,Trivia,Trivia,Trivia,1.3,2.0,2018.0,5.0,11.0
9898,LIFESTYLE,5.0,10.0,9.4,100.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,1.6,7.0,2016.0,4.0,11.0
9899,TOOLS,4.0,24.0,11.0,1000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0,2.0,2018.0,4.0,11.0
9900,GAME,4.2,214923.0,37.0,5000000.0,0.0,0.0,Everyone,Trivia,Trivia,Trivia,9.1.3,7.0,2018.0,4.0,11.0
9901,FAMILY,0.0,0.0,1.2,50.0,0.0,0.0,Everyone,Education,Education,Education,1.0,12.0,2013.0,3.0,11.0
9902,NEWS_AND_MAGAZINES,0.0,25.0,18.0,1000.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,1.0.1,5.0,2018.0,4.0,11.0
9903,FAMILY,4.4,7.0,7.5,500.0,0.0,0.0,Everyone,Casual,Casual,Casual,1.0,3.0,2016.0,2.0,11.0
9904,FINANCE,0.0,0.0,2.6,0.0,1.0,30.99,Everyone,Finance,Finance,Finance,1.0,1.0,2018.0,4.0,11.0
9905,NEWS_AND_MAGAZINES,4.0,2.0,12.0,50.0,0.0,0.0,Everyone,News & Magazines,News & Magazines,News & Magazines,1.1,5.0,2017.0,4.0,11.0
9906,BUSINESS,0.0,0.0,3.1,10.0,0.0,0.0,Everyone,Business,Business,Business,1.5,3.0,2018.0,4.0,11.0
9907,BUSINESS,3.1,7.0,39.0,1000.0,0.0,0.0,Everyone,Business,Business,Business,1,10.0,2011.0,1.0,11.0
9908,BUSINESS,0.0,15.0,4.3,1000.0,0.0,0.0,Everyone,Business,Business,Business,2.1.18,5.0,2018.0,4.0,11.0
9909,BOOKS_AND_REFERENCE,0.0,0.0,45.0,10.0,1.0,3.61,Everyone,Books & Reference,Books & Reference,Books & Reference,2.0,6.0,2016.0,4.0,11.0
9910,FAMILY,5.0,5.0,15.0,50.0,0.0,0.0,Everyone,Education,Education,Education,2.3.3,10.0,2017.0,4.0,11.0
9911,FINANCE,0.0,1.0,2.5,100.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.5,12.0,2015.0,4.0,11.0
9912,COMMUNICATION,0.0,0.0,5.4,100.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.3,1.0,2018.0,4.0,11.0
9913,BUSINESS,0.0,2.0,5.2,100.0,0.0,0.0,Everyone,Business,Business,Business,1,2.0,2013.0,2.0,11.0
9914,LIFESTYLE,0.0,1.0,1.5,10.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,1.0,4.0,2015.0,4.0,11.0
9915,BOOKS_AND_REFERENCE,0.0,2.0,970.0,100.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0.4,1.0,2014.0,4.0,11.0
9916,FINANCE,0.0,0.0,1.4,0.0,1.0,394.99,Everyone,Finance,Finance,Finance,1.0,7.0,2018.0,4.0,11.0
9917,LIFESTYLE,0.0,1.0,2.0,100.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,1.2.36,5.0,2018.0,4.0,11.0
9918,SHOPPING,0.0,31.0,34.0,1000.0,0.0,0.0,Everyone,Shopping,Shopping,Shopping,1.3.1,8.0,2017.0,4.0,11.0
9919,FAMILY,0.0,3.0,2.1,100.0,1.0,1.26,Everyone,Entertainment,Entertainment,Entertainment,3,1.0,2012.0,2.0,11.0
9920,BUSINESS,4.7,78.0,37.0,1000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,1.0,2017.0,11.0,11.0
9921,COMMUNICATION,3.7,98.0,9.7,10000.0,0.0,0.0,Everyone,Communication,Communication,Communication,6.4.7,7.0,2018.0,4.0,11.0
9922,HEALTH_AND_FITNESS,3.9,21.0,2.2,1000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.1.2,10.0,2015.0,4.0,11.0
9923,BUSINESS,0.0,3.0,1.6,10.0,0.0,0.0,Everyone,Business,Business,Business,1.0.2,3.0,2017.0,4.0,11.0
9924,SOCIAL,0.0,0.0,10.0,10.0,0.0,0.0,Everyone,Social,Social,Social,1.0,9.0,2015.0,4.0,11.0
9925,FAMILY,3.0,606.0,42.0,50000.0,0.0,0.0,Everyone 10+,Educational,Educational,Educational,1.2,8.0,2016.0,4.0,11.0
9926,BUSINESS,0.0,1.0,13.0,50.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,10.0,2017.0,4.0,11.0
9927,BUSINESS,0.0,0.0,2.7,10.0,0.0,0.0,Everyone,Business,Business,Business,0.0.1,12.0,2016.0,4.0,11.0
9928,PRODUCTIVITY,0.0,0.0,8.7,10.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.7.1,4.0,2017.0,2.0,11.0
9929,NEWS_AND_MAGAZINES,0.0,3.0,32.0,100.0,0.0,0.0,Everyone 10+,News & Magazines,News & Magazines,News & Magazines,2.0.3.53,7.0,2018.0,6.0,11.0
9930,SPORTS,0.0,2.0,10.0,5.0,0.0,0.0,Everyone,Sports,Sports,Sports,1.2,8.0,2017.0,4.0,11.0
9931,TRAVEL_AND_LOCAL,4.2,238.0,67.0,10000.0,1.0,5.99,Everyone,Travel & Local,Travel & Local,Travel & Local,4.6.2,6.0,2018.0,4.0,11.0
9932,BUSINESS,3.0,2.0,17.0,100.0,0.0,0.0,Everyone,Business,Business,Business,1.2.22,5.0,2017.0,4.0,11.0
9933,LIFESTYLE,0.0,0.0,40.0,0.0,1.0,399.99,Everyone,Lifestyle,Lifestyle,Lifestyle,MONEY,12.0,2017.0,4.0,11.0
9934,MAPS_AND_NAVIGATION,0.0,1.0,21.0,100.0,0.0,0.0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation,1.0.0,3.0,2018.0,4.0,11.0
